Date	AAPL	BA	T	MGM	AMZN	IBM	TSLA	GOOG	sp500
4/7/2015	126.010002	152.320007	33.16	21.110001	374.410004	162.070007	203.25	535.549622	2076.330078
4/8/2015	125.599998	153.360001	32.650002	21.59	381.200012	161.850006	207.669998	540.127075	2081.899902
4/9/2015	126.559998	153.419998	32.689999	22.610001	383.540009	162.339996	210.089996	539.299377	2091.179932
4/10/2015	127.099998	154.380005	32.77	22.549999	382.649994	162.860001	210.899994	538.531433	2102.060059
4/13/2015	126.849998	153.240005	32.880001	22	382.359985	162.380005	209.779999	537.693787	2092.429932
4/14/2015	126.300003	153.210007	32.689999	21.76	385.109985	162.300003	207.460007	528.937805	2095.840088
4/15/2015	126.779999	152.429993	32.889999	22.139999	383.450012	164.130005	207.830002	531.07196	2106.629883
4/16/2015	126.169998	151.970001	32.75	21.950001	386.040009	163.130005	206.699997	532.33844	2104.98999
4/17/2015	124.75	149.600006	32.509998	21.43	375.559998	160.669998	206.789993	522.615173	2081.179932
4/20/2015	127.599998	152.669998	32.830002	21.83	389.51001	166.160004	205.270004	533.914124	2100.399902
4/21/2015	126.910004	153.330002	32.66	21.709999	391.179993	164.259995	209.410004	532.507996	2097.290039
4/22/2015	128.619995	151.190002	32.860001	22.030001	389.799988	165.360001	219.440002	537.888245	2107.959961
4/23/2015	129.669998	149.869995	34.23	22.08	389.98999	170.240005	218.600006	545.502319	2112.929932
4/24/2015	130.279999	148.399994	34.009998	22	445.100006	169.779999	218.429993	563.512878	2117.689941
4/27/2015	132.649994	147.800003	34.09	21.92	438.559998	170.729996	231.550003	555.369995	2108.919922
4/28/2015	130.559998	147.509995	34.860001	22.360001	429.309998	173.919998	230.479996	553.679993	2114.76001
4/29/2015	128.639999	146.149994	34.759998	21.110001	429.369995	174.399994	232.449997	549.080017	2106.850098
4/30/2015	125.150002	143.339996	34.639999	21.15	421.779999	171.289993	226.050003	537.340027	2085.51001
5/1/2015	128.949997	144.669998	34.419998	21.4	422.869995	173.669998	226.029999	537.900024	2108.290039
5/4/2015	128.699997	144.020004	34.529999	21.27	423.040009	173.970001	230.509995	540.780029	2114.48999
5/5/2015	125.800003	142.910004	33.720001	20.139999	421.190002	173.080002	232.949997	530.799988	2089.459961
5/6/2015	125.010002	141.039993	33.380001	19.58	419.100006	170.050003	230.429993	524.219971	2080.149902
5/7/2015	125.260002	141.490005	33.369999	19.75	426.880005	170.990005	236.800003	530.700012	2088
5/8/2015	127.620003	145.460007	33.689999	19.93	433.690002	172.679993	236.610001	538.219971	2116.100098
5/11/2015	126.32	145.889999	33.490002	19.35	432.850006	171.119995	239.490005	535.700012	2105.330078
5/12/2015	125.870003	145.429993	33.66	19.120001	431.019989	170.550003	244.740005	529.039978	2099.120117
5/13/2015	126.010002	145.619995	33.900002	19.360001	426.869995	172.279999	243.179993	529.619995	2098.47998
5/14/2015	128.949997	147.960007	34.130001	19.32	432.279999	174.050003	244.100006	538.400024	2121.100098
5/15/2015	128.770004	146.880005	34.330002	19.469999	426	173.259995	248.839996	533.849976	2122.72998
5/18/2015	130.190002	146.710007	34.869999	19.68	425.23999	173.059998	248.75	532.299988	2129.199951
5/19/2015	130.070007	147.050003	34.369999	19.709999	421.709991	173.479996	247.139999	537.359985	2127.830078
5/20/2015	130.059998	146.419998	34.619999	20.07	423.859985	173.759995	244.350006	539.27002	2125.850098
5/21/2015	131.389999	147.350006	35.07	20.200001	431.630005	173.339996	245.619995	542.51001	2130.820068
5/22/2015	132.539993	144.809998	34.709999	20.51	427.630005	172.220001	247.729996	540.109985	2126.060059
5/26/2015	129.619995	142.800003	34.669998	19.870001	425.470001	170.130005	247.460007	532.320007	2104.199951
5/27/2015	132.039993	143	34.950001	19.91	431.420013	172	247.429993	539.789978	2123.47998
5/28/2015	131.779999	142.330002	34.799999	20.190001	426.570007	171.710007	251.449997	539.780029	2120.790039
5/29/2015	130.279999	140.520004	34.540001	20.049999	429.230011	169.649994	250.800003	532.109985	2107.389893
6/1/2015	130.539993	141.25	34.349998	19.58	430.920013	170.179993	249.449997	533.98999	2111.72998
6/2/2015	129.960007	143.25	34.360001	19.77	430.98999	169.649994	248.350006	539.179993	2109.600098
6/3/2015	130.119995	143.809998	35.029999	19.709999	436.589996	169.919998	248.990005	540.309998	2114.070068
6/4/2015	129.360001	141.190002	35.27	20.280001	430.779999	168.380005	245.919998	536.700012	2095.840088
6/5/2015	128.649994	140.729996	34.57	20.280001	426.950012	167.399994	249.139999	533.330017	2092.830078
6/8/2015	127.800003	140.639999	34.59	19.17	423.5	165.339996	256.290009	526.830017	2079.280029
6/9/2015	127.419998	140.100006	34.509998	19.35	425.480011	165.679993	256	526.690002	2080.149902
6/10/2015	128.880005	141.619995	34.720001	19.530001	430.769989	168.919998	250.699997	536.690002	2105.199951
6/11/2015	128.589996	142.960007	34.880001	19.82	432.970001	168.779999	251.410004	534.609985	2108.860107
6/12/2015	127.169998	142.800003	34.650002	19.43	429.920013	166.990005	250.690002	532.330017	2094.110107
6/15/2015	126.919998	142.289993	34.41	19.23	423.670013	166.259995	250.380005	527.200012	2084.429932
6/16/2015	127.599998	142.339996	34.669998	19.09	427.26001	166.839996	253.119995	528.150024	2096.290039
6/17/2015	127.300003	143.429993	34.799999	19.42	427.809998	167.169998	260.410004	529.26001	2100.439941
6/18/2015	127.879997	145.380005	35.02	19.5	439.390015	168.25	261.890015	536.72998	2121.23999
6/19/2015	126.599998	145.130005	34.990002	19.5	434.920013	166.990005	262.51001	536.690002	2109.98999
6/22/2015	127.610001	145.699997	35.040001	19.09	436.290009	167.729996	259.790009	538.190002	2122.850098
6/23/2015	127.029999	144.429993	35.91	19.379999	445.98999	168.619995	267.670013	540.47998	2124.199951
6/24/2015	128.110001	143	35.779999	18.629999	440.839996	166.970001	265.170013	537.840027	2108.580078
6/25/2015	127.5	142.449997	36.18	18.639999	440.100006	166.080002	268.790009	535.22998	2102.310059
6/26/2015	126.75	142.479996	36.119999	18.379999	438.100006	165.460007	267.089996	531.690002	2101.48999
6/29/2015	124.529999	138.729996	35.77	17.58	429.859985	162.970001	262.019989	521.52002	2057.639893
6/30/2015	125.43	138.720001	35.52	18.25	434.089996	162.660004	268.26001	520.51001	2063.110107
7/1/2015	126.599998	140.729996	35.57	18.549999	437.390015	164.490005	269.149994	521.840027	2077.419922
7/2/2015	126.440002	140.210007	35.73	18.549999	437.709991	165.089996	280.019989	523.400024	2076.780029
7/6/2015	126	140.520004	35.610001	18.27	436.040009	164.729996	279.720001	522.859985	2068.76001
7/7/2015	125.690002	143.149994	35.77	19.049999	436.720001	165	267.880005	525.02002	2081.340088
7/8/2015	122.57	141.919998	34.790001	17.57	429.700012	163.160004	254.960007	516.830017	2046.680054
7/9/2015	120.07	142.800003	34.389999	17.84	434.390015	163.850006	257.920013	520.679993	2051.310059
7/10/2015	123.279999	144.479996	34.650002	18.15	443.51001	166.949997	259.149994	530.130005	2076.620117
7/13/2015	125.660004	146.619995	34.880001	18.85	455.570007	169.380005	262.160004	546.549988	2099.600098
7/14/2015	125.610001	147.75	35.119999	18.92	465.570007	168.610001	265.649994	561.099976	2108.949951
7/15/2015	126.82	146.889999	34.73	18.540001	461.190002	168.529999	263.140015	560.219971	2107.399902
7/16/2015	128.509995	148.490005	35.16	18.690001	475.480011	171	266.679993	579.849976	2124.290039
7/17/2015	129.619995	146.839996	35.009998	18.450001	483.01001	172.509995	274.660004	672.929993	2126.639893
7/20/2015	132.070007	146.720001	34.900002	18.459999	488.100006	173.220001	282.26001	663.02002	2128.280029
7/21/2015	130.75	145	34.57	18.48	488	163.070007	266.769989	662.299988	2119.209961
7/22/2015	125.220001	146.470001	34.27	18.52	488.269989	160.350006	267.869995	662.099976	2114.149902
7/23/2015	125.160004	146.110001	33.93	18.68	482.179993	161.729996	267.200012	644.280029	2102.149902
7/24/2015	124.5	144.059998	34.290001	18.110001	529.419983	159.75	265.410004	623.559998	2079.649902
7/27/2015	122.769997	141.029999	34.32	17.690001	531.409973	159.070007	253.009995	627.26001	2067.639893
7/28/2015	123.379997	141.809998	34.330002	18.01	526.030029	160.050003	264.820007	628	2093.25
7/29/2015	122.989998	144.139999	34.689999	18.219999	529	161.089996	263.820007	631.929993	2108.570068
7/30/2015	122.370003	143.009995	34.799999	19.65	536.76001	160.960007	266.790009	632.590027	2108.629883
7/31/2015	121.300003	144.169998	34.740002	19.620001	536.150024	161.990005	266.149994	625.609985	2103.840088
8/3/2015	118.440002	143.690002	34.66	19.85	535.030029	158.710007	259.98999	631.210022	2098.040039
8/4/2015	114.639999	143.539993	34.580002	21.75	531.900024	157.600006	266.279999	629.25	2093.320068
8/5/2015	115.400002	144.949997	34.57	22.360001	537.01001	157.899994	270.130005	643.780029	2099.840088
8/6/2015	115.129997	143.820007	34.240002	21.99	529.460022	156.320007	246.130005	642.679993	2083.560059
8/7/2015	115.519997	142.419998	34.209999	22.200001	522.619995	155.119995	242.509995	635.299988	2077.570068
8/10/2015	119.720001	145.860001	34.779999	22.6	524	156.75	241.139999	633.72998	2104.179932
8/11/2015	113.489998	144.050003	34.650002	22.18	527.460022	155.509995	237.369995	660.780029	2084.070068
8/12/2015	115.239998	142.429993	34.02	22.07	525.909973	156.160004	238.169998	659.559998	2086.050049
8/13/2015	115.150002	144.809998	33.810001	22.25	529.659973	155.070007	242.509995	656.450012	2083.389893
8/14/2015	115.959999	145.089996	34.049999	22.48	531.52002	155.75	243.149994	657.119995	2091.540039
8/17/2015	117.160004	144.440002	34.23	22.639999	535.219971	156.309998	254.990005	660.869995	2102.439941
8/18/2015	116.5	144.600006	34.349998	22.48	535.02002	156.009995	260.720001	656.130005	2096.919922
8/19/2015	115.010002	142.720001	34.360001	22.07	532.919983	153.940002	255.25	660.900024	2079.610107
8/20/2015	112.650002	137.020004	33.950001	21.280001	515.780029	152.660004	242.179993	646.830017	2035.72998
8/21/2015	105.760002	131.710007	33.380001	20.59	494.470001	148.850006	230.770004	612.47998	1970.890015
8/24/2015	103.120003	127.190002	32.369999	19.540001	463.369995	143.470001	218.869995	589.609985	1893.209961
8/25/2015	103.739998	125.489998	31.799999	19.209999	466.369995	140.960007	220.029999	582.059998	1867.609985
8/26/2015	109.690002	129.339996	32.689999	19.610001	500.769989	146.699997	224.839996	628.619995	1940.51001
8/27/2015	112.919998	131.869995	33.439999	20.540001	518.369995	148.539993	242.990005	637.609985	1987.660034
8/28/2015	113.290001	133.240005	33.290001	20.84	518.01001	147.979996	248.479996	630.380005	1988.869995
8/31/2015	112.760002	130.679993	33.200001	20.43	512.890015	147.889999	249.059998	618.25	1972.180054
9/1/2015	107.720001	127.440002	32.32	19.870001	496.540009	142.679993	238.630005	597.789978	1913.849976
9/2/2015	112.339996	130.630005	32.82	20.26	510.549988	145.050003	247.690002	614.340027	1948.859985
9/3/2015	110.370003	131.020004	33.040001	20.49	504.720001	146.779999	245.570007	606.25	1951.130005
9/4/2015	109.269997	129.759995	32.560001	20.48	499	143.699997	241.929993	600.700012	1921.219971
9/8/2015	112.309998	133.820007	33.139999	21.469999	517.539978	147.229996	248.169998	614.659973	1969.410034
9/9/2015	110.150002	132.649994	32.779999	21.120001	516.890015	145.050003	248.910004	612.719971	1942.040039
9/10/2015	112.57	133.550003	32.75	20.719999	522.23999	146.199997	248.479996	621.349976	1952.290039
9/11/2015	114.209999	134.669998	32.720001	20.959999	529.440002	147.369995	250.240005	625.77002	1961.050049
9/14/2015	115.309998	134.429993	32.549999	21	521.380005	145.649994	253.190002	623.23999	1953.030029
9/15/2015	116.279999	136.300003	32.860001	20.6	522.369995	147.529999	253.570007	635.140015	1978.089966
9/16/2015	116.410004	137.199997	32.939999	21.190001	527.390015	148.410004	262.25	635.97998	1995.310059
9/17/2015	113.919998	137.449997	32.779999	20.959999	538.869995	148.139999	262.070007	642.900024	1990.199951
9/18/2015	113.449997	136.089996	32.549999	20.66	540.26001	144.509995	260.619995	629.25	1958.030029
9/21/2015	115.209999	136.020004	32.560001	20.4	548.390015	146.479996	264.200012	635.440002	1966.969971
9/22/2015	113.400002	133.990005	32.27	19.629999	538.400024	144.429993	260.940002	622.690002	1942.73999
9/23/2015	114.32	131.669998	32.200001	19.360001	536.070007	143.660004	261.059998	622.359985	1938.76001
9/24/2015	115	129.75	32.110001	19.549999	533.75	144.410004	263.119995	625.799988	1932.23999
9/25/2015	114.709999	131.009995	32.330002	19.76	524.25	145.419998	256.910004	611.969971	1931.339966
9/28/2015	112.440002	128.130005	31.9	18.59	504.059998	142.520004	248.429993	594.890015	1881.77002
9/29/2015	109.059998	128.75	32.07	17.76	496.070007	142.470001	246.649994	594.969971	1884.089966
9/30/2015	110.300003	130.949997	32.580002	18.450001	511.890015	144.970001	248.399994	608.419983	1920.030029
10/1/2015	109.580002	130.610001	32.529999	18.67	520.719971	143.589996	239.880005	611.289978	1923.819946
10/2/2015	110.379997	132.559998	32.639999	19.790001	532.539978	144.580002	247.570007	626.909973	1951.359985
10/5/2015	110.779999	134.020004	33.43	20.299999	543.679993	149.039993	246.149994	641.469971	1987.050049
10/6/2015	111.309998	134.630005	33.310001	20.440001	537.47998	148.779999	241.460007	645.440002	1979.920044
10/7/2015	110.779999	137.020004	33.119999	20.719999	541.940002	150.089996	231.960007	642.359985	1995.829956
10/8/2015	109.5	139.039993	33.400002	21.139999	533.159973	152.279999	226.720001	639.159973	2013.430054
10/9/2015	112.120003	139.699997	33.139999	21.23	539.799988	152.389999	220.690002	643.609985	2014.890015
10/12/2015	111.599998	140.679993	33.299999	21.08	550.190002	151.139999	215.580002	646.669983	2017.459961
10/13/2015	111.790001	140.289993	33.220001	21.129999	548.900024	149.619995	219.25	652.299988	2003.689941
10/14/2015	110.209999	134.220001	33.27	21.219999	544.830017	150.009995	216.880005	651.159973	1994.23999
10/15/2015	111.860001	137.389999	33.490002	21.629999	562.440002	150.089996	221.309998	661.73999	2023.859985
10/16/2015	111.040001	137.600006	33.830002	21.549999	570.76001	150.389999	227.009995	662.200012	2033.109985
10/19/2015	111.730003	138.419998	33.630001	21	573.150024	149.220001	228.100006	666.099976	2033.660034
10/20/2015	113.769997	138.880005	33.75	20.969999	560.880005	140.639999	213.029999	650.280029	2030.77002
10/21/2015	113.760002	141.190002	33.599998	20.26	555.77002	140.919998	210.089996	642.609985	2018.939941
10/22/2015	115.5	146.309998	33.959999	20.469999	563.909973	144.089996	211.720001	651.789978	2052.51001
10/23/2015	119.080002	146.699997	33.740002	21.290001	599.030029	144.679993	209.089996	702	2075.149902
10/26/2015	115.279999	146.699997	33.66	21.700001	608.609985	143.660004	215.259995	712.780029	2071.179932
10/27/2015	114.550003	148.460007	33.209999	20.940001	611.01001	137.860001	210.350006	708.48999	2065.889893
10/28/2015	119.269997	147.880005	33.419998	21.76	617.099976	140.830002	212.960007	712.950012	2090.350098
10/29/2015	120.529999	147.179993	33.549999	22.799999	626.549988	140.550003	211.630005	716.919983	2089.409912
10/30/2015	119.5	148.070007	33.509998	23.190001	625.900024	140.080002	206.929993	710.809998	2079.360107
11/2/2015	121.18	148.399994	33.610001	23.780001	628.349976	140.369995	213.789993	721.109985	2104.050049
11/3/2015	122.57	148.089996	33.630001	24.139999	625.309998	141.880005	208.350006	722.159973	2109.790039
11/4/2015	122	148.190002	33.48	24.030001	640.950012	141.630005	231.630005	728.109985	2102.310059
11/5/2015	120.919998	147.970001	33.34	23.91	655.650024	139.889999	231.770004	731.25	2099.929932
11/6/2015	121.059998	147.940002	33.16	23.84	659.369995	138.25	232.360001	733.76001	2099.199951
11/9/2015	120.57	145.979996	32.84	23.32	655.48999	135.309998	225.330002	724.890015	2078.580078
11/10/2015	116.769997	145.149994	32.790001	23.43	659.679993	135.470001	216.5	728.320007	2081.719971
11/11/2015	116.110001	144.990005	32.919998	23.299999	673.25	135.020004	219.080002	735.400024	2075
11/12/2015	115.720001	142.539993	32.689999	22.799999	665.599976	133.039993	212.940002	731.22998	2045.969971
11/13/2015	112.339996	142.589996	32.310001	22.51	642.349976	131.75	207.190002	717	2023.040039
11/16/2015	114.18	144.419998	33.040001	22.629999	647.809998	133.710007	214.309998	728.960022	2053.189941
11/17/2015	113.690002	146.080002	33.259998	22.25	643.299988	133.820007	214	725.299988	2050.439941
11/18/2015	117.290001	148.279999	33.540001	22.719999	663.539978	135.820007	221.070007	740	2083.580078
11/19/2015	118.779999	149.240005	33.619999	22.530001	661.27002	136.740005	221.800003	738.409973	2081.23999
11/20/2015	119.300003	149.399994	33.66	22.459999	668.450012	138.5	220.009995	756.599976	2089.169922
11/23/2015	117.75	148.339996	33.459999	22.67	678.98999	138.460007	217.75	755.97998	2086.590088
11/24/2015	118.879997	148.649994	33.389999	22.959999	671.150024	138.600006	218.25	748.280029	2089.139893
11/25/2015	118.029999	147.429993	33.450001	22.92	675.340027	138	229.639999	748.150024	2088.870117
11/27/2015	117.809998	146.949997	33.57	22.77	673.26001	138.460007	231.610001	750.26001	2090.110107
11/30/2015	118.300003	145.449997	33.669998	22.74	664.799988	139.419998	230.259995	742.599976	2080.409912
12/1/2015	117.339996	147.740005	33.77	23.280001	679.059998	141.279999	237.190002	767.039978	2102.629883
12/2/2015	116.279999	146.960007	33.560001	23.43	676.01001	139.699997	231.990005	762.380005	2079.51001
12/3/2015	115.199997	145.559998	33.099998	22.389999	666.25	138.919998	232.710007	752.539978	2049.620117
12/4/2015	119.029999	148.5	34.110001	22.629999	672.640015	140.429993	230.380005	766.809998	2091.689941
12/7/2015	118.279999	148.449997	34.27	22.32	669.830017	139.550003	231.130005	763.25	2077.070068
12/8/2015	118.230003	144.990005	33.849998	21.91	677.330017	138.050003	226.720001	762.369995	2063.590088
